x_value,theta,r 
12,282.46875,997.25
15,284.46875,678.5
15,286.1875,620.0
15,286.859375,849.0
15,288.671875,671.75
15,290.0,683.0
15,292.84375,1622.25
15,294.1875,1633.0
15,295.671875,1540.75
15,297.078125,1396.0
15,298.546875,1279.75
15,302.28125,669.0
15,303.765625,658.25
8,305.28125,639.0
15,307.890625,642.0
15,309.21875,666.75
15,310.5625,694.0
15,311.796875,689.25
15,313.140625,705.25
15,314.59375,677.0
15,316.03125,653.25
8,317.515625,645.25
13,320.3125,391.75
15,321.71875,387.75
15,323.515625,368.25
8,328.484375,183.0
9,329.609375,331.5
15,331.96875,345.5
15,333.359375,354.5
15,334.453125,365.0
15,335.5625,375.25
15,337.140625,387.0
15,338.484375,398.75
15,339.34375,412.25
15,340.5625,426.5
15,342.21875,420.75
15,343.578125,413.75
15,344.96875,409.25
15,346.296875,403.0
15,347.953125,398.0
15,349.140625,395.0
15,350.71875,390.25
15,352.25,386.75
15,353.703125,382.5
15,354.90625,379.75
13,358.5625,226.5
15,357.765625,374.25
15,359.375,371.5
15,0.34375,381.5
15,4.4375,360.25
9,6.140625,360.5
15,7.5625,363.25
15,12.65625,361.75
15,14.265625,363.25
15,19.875,150.75
15,21.25,150.25
15,22.609375,149.25
15,24.0,148.5
15,25.375,149.0
15,26.75,148.0
15,28.109375,147.5
15,29.484375,147.75
15,30.859375,147.0
15,32.234375,144.5
15,34.5625,141.5
15,37.734375,149.5
15,39.109375,148.25
15,41.4375,148.5
15,41.859375,149.75
15,43.21875,149.0
15,44.59375,150.5
15,45.96875,151.5
15,47.34375,152.0
15,48.71875,152.5
15,50.640625,154.0
14,51.875,155.75
13,52.828125,156.0
11,54.453125,157.5
9,55.578125,158.5
9,59.703125,164.25
9,134.1875,250.25
15,137.296875,242.5
15,138.25,244.5
15,138.78125,245.75
15,139.609375,247.25
15,141.09375,247.5
15,142.890625,249.0
15,144.515625,253.25
15,146.3125,256.75
15,146.5625,262.0
15,153.96875,179.75
15,155.34375,179.25
15,156.703125,181.5
15,158.078125,184.0
15,159.953125,150.75
15,161.328125,151.0
15,162.78125,153.0
15,164.15625,154.75
15,171.90625,188.75
15,173.265625,191.25
15,174.140625,194.5
15,176.015625,199.0
15,177.640625,202.5
15,178.765625,206.0
15,180.015625,209.5
15,181.515625,214.75
15,188.03125,319.0
15,189.40625,324.75
15,190.78125,332.75
15,191.578125,345.0
15,193.046875,358.25
15,194.265625,368.5
15,195.484375,377.75
15,196.875,384.25
15,198.140625,393.25
15,199.375,405.25
15,200.390625,419.5
15,201.875,436.0
15,202.875,454.0
15,204.421875,460.0
15,205.703125,463.25
15,207.1875,467.5
15,208.515625,476.25
15,209.671875,490.75
13,210.96875,981.5
14,212.390625,980.75
15,214.59375,642.0
15,216.046875,623.25
15,217.484375,608.0
15,218.703125,600.75
15,220.296875,594.25
15,221.5,586.5
15,223.03125,585.0
15,224.3125,582.0
15,225.8125,582.0
15,227.1875,585.75
15,228.546875,594.5
15,229.71875,607.75
15,231.1875,622.5
15,232.53125,630.75
15,233.78125,634.5
15,235.1875,637.75
15,236.46875,646.5
15,237.8125,656.25
15,239.296875,1573.75
15,240.625,1615.0
15,243.34375,683.75
15,244.734375,667.5
15,246.0,660.25
15,247.421875,662.75
15,248.921875,665.5
15,250.109375,680.25
15,254.46875,1540.25
15,255.90625,1515.0
15,257.234375,1514.5
15,262.046875,352.75
15,260.03125,1415.25
14,261.40625,1424.5
13,264.03125,1701.5
15,265.4375,1684.25
8,266.921875,1389.5
15,268.140625,1664.0
15,269.546875,1658.25
15,270.921875,1645.25
15,272.296875,1635.25
15,283.1875,217.75
9,284.546875,200.5
10,282.296875,1000.75
11,284.453125,684.0
15,288.53125,671.5
15,289.953125,682.0
15,292.734375,1621.75
15,294.0625,1634.0
15,295.53125,1545.0
15,296.953125,1402.25
15,298.484375,1285.0
15,302.3125,668.5
15,303.5625,659.5
7,306.546875,626.5
12,307.765625,637.0
15,309.1875,664.5
15,310.421875,691.5
15,311.734375,719.25
15,313.109375,708.75
15,314.640625,679.5
15,316.0,655.25
15,317.5,638.25
11,320.0625,394.0
15,321.703125,388.25
15,323.34375,368.0
9,324.875,371.5
8,326.125,351.5
10,329.109375,334.25
15,332.015625,344.75
15,332.890625,354.0
15,334.15625,365.25
15,335.625,374.0
15,336.875,386.0
15,338.3125,398.25
15,339.15625,411.5
15,340.59375,427.0
15,341.828125,421.25
15,343.5,414.25
15,344.71875,408.5
15,346.515625,403.75
15,347.8125,398.5
15,348.890625,394.75
15,350.578125,390.25
15,351.765625,386.75
15,353.515625,383.0
15,354.84375,379.75
15,357.328125,375.0
15,358.75,372.5
12,0.078125,382.0
12,4.796875,358.25
15,7.078125,363.25
15,12.796875,361.75
15,14.328125,362.0
15,19.75,150.75
15,21.125,150.5
15,22.5,149.25
15,23.875,148.75
15,25.25,149.0
15,26.625,148.0
15,28.0,147.5
15,29.359375,147.25
15,30.75,147.0
15,32.109375,144.75
15,33.484375,141.25
15,37.609375,149.5
15,39.734375,148.25
15,40.359375,148.5
15,41.734375,149.75
15,43.125,149.25
15,44.5,150.5
15,45.875,151.75
15,48.03125,151.75
15,48.625,152.75
15,50.0,154.25
15,51.375,155.25
13,52.75,156.25
13,54.125,158.0
8,58.234375,161.75
10,59.625,162.0
15,136.0625,243.25
15,137.0625,244.5
15,138.828125,245.5
15,139.34375,247.0
15,142.859375,246.75
15,144.234375,248.5
15,144.125,252.75
15,144.671875,258.75
15,147.296875,262.0
12,153.8125,181.25
15,155.203125,180.0
15,156.5625,182.0
15,157.9375,184.0
15,161.1875,151.5
15,162.65625,153.5
15,164.015625,155.5
15,171.765625,190.0
15,173.140625,192.25
15,174.515625,195.0
15,175.890625,199.5
15,177.265625,202.75
15,177.6875,206.0
15,180.015625,208.5
15,181.390625,214.25
15,187.609375,318.75
15,188.78125,324.0
15,190.578125,331.0
15,191.859375,342.75
15,193.046875,356.5
15,193.9375,366.75
15,195.453125,375.75
15,196.4375,383.0
15,197.84375,393.0
15,198.9375,403.25
15,200.421875,417.25
15,201.46875,434.5
15,202.734375,453.25
15,204.078125,459.75
15,205.65625,463.5
15,206.8125,467.75
15,208.28125,475.75
15,209.65625,488.25
15,214.328125,647.25
15,215.859375,626.75
15,217.125,612.25
15,218.65625,603.0
15,219.921875,596.0
15,221.40625,589.5
15,222.703125,584.0
15,224.078125,584.0
15,225.59375,583.5
15,226.9375,584.75
15,228.375,592.5
15,229.609375,605.5
15,230.859375,622.25
15,232.28125,630.5
15,233.484375,633.5
15,234.875,638.25
15,236.296875,644.5
15,237.71875,655.75
15,242.921875,690.25
15,244.484375,668.0
15,245.984375,660.25
15,247.25,661.5
15,248.53125,664.25
15,249.90625,676.75
15,254.265625,1548.75
15,255.6875,1518.5
15,257.0625,1511.0
15,261.9375,350.5
15,259.890625,1416.25
15,261.25,1421.0
15,263.828125,1700.5
15,265.234375,1691.5
15,268.0,1646.25
15,269.359375,1656.75
15,270.765625,1648.25
15,272.109375,1636.5
15,282.96875,217.0
9,277.984375,1014.25
15,288.359375,672.25
15,289.5625,678.5
15,292.484375,1621.5
15,293.828125,1630.0
15,295.21875,1556.0
15,296.71875,1423.25
15,298.1875,1303.25
12,302.09375,671.0
15,303.375,660.75
11,304.953125,645.0
10,306.390625,629.75
15,308.921875,661.75
15,310.265625,687.0
15,311.421875,717.0
15,312.8125,712.0
15,314.328125,685.25
15,315.71875,659.0
15,317.234375,636.25
12,319.953125,394.25
15,321.625,388.0
15,323.109375,368.75
15,324.609375,368.0
12,326.109375,351.25
12,329.4375,332.75
15,331.703125,343.75
15,332.78125,352.5
15,334.203125,368.5
15,335.171875,372.75
15,336.921875,384.25
15,337.8125,396.75
15,339.34375,409.5
15,340.515625,427.75
15,341.828125,421.75
15,343.09375,415.0
15,344.890625,409.0
15,346.0,404.5
15,347.328125,400.0
15,348.90625,395.25
15,350.234375,390.5
15,351.703125,387.0
15,352.96875,384.75
15,354.734375,380.25
15,355.9375,383.25
15,357.34375,374.0
15,358.984375,372.75
10,10.671875,275.0
15,14.3125,361.75
15,19.546875,151.5
15,20.921875,150.5
15,22.296875,149.75
15,23.671875,149.0
15,25.046875,148.75
15,26.984375,148.5
15,27.796875,147.75
15,29.171875,146.75
15,30.546875,147.5
15,31.90625,145.25
15,33.78125,141.75
15,37.40625,150.0
15,38.78125,148.5
15,40.140625,148.5
15,41.515625,149.0
15,42.953125,149.5
15,44.3125,150.25
15,45.703125,151.5
15,47.078125,151.75
15,48.453125,152.75
15,49.828125,154.25
14,51.203125,155.25
12,52.578125,156.25
12,53.953125,157.25
10,55.328125,159.25
9,56.6875,161.75
8,58.0625,159.75
15,137.3125,243.75
15,138.28125,244.25
15,139.5625,245.5
15,139.65625,247.0
15,141.203125,247.5
15,141.984375,249.0
15,144.4375,251.75
15,144.9375,257.75
15,145.71875,261.75
15,147.109375,261.75
9,148.6875,295.25
12,153.671875,182.75
15,155.0625,183.5
15,156.3125,185.25
15,157.796875,187.25
15,159.671875,153.0
15,160.796875,154.5
15,162.265625,156.25
15,163.625,158.0
15,171.625,193.5
15,173.015625,195.0
15,174.375,197.25
15,175.765625,202.0
15,177.140625,204.25
15,178.5,208.0
15,179.625,210.75
15,181.265625,215.5
15,187.578125,318.5
15,189.328125,322.75
15,190.578125,330.75
15,191.328125,342.0
15,192.921875,355.0
15,194.015625,366.0
15,195.171875,375.5
15,196.484375,383.0
15,197.75,392.25
15,198.96875,403.0
15,200.234375,416.25
15,201.359375,432.75
15,202.546875,451.75
15,203.875,460.5
15,205.515625,462.25
15,206.984375,467.5
15,208.125,475.0
15,209.375,487.0
15,214.1875,649.0
15,215.578125,628.5
15,216.984375,612.5
15,218.546875,605.25
15,219.984375,595.75
15,221.4375,589.25
15,222.6875,585.75
15,224.0,582.25
15,225.546875,583.5
15,226.953125,583.5
15,228.125,591.75
15,229.484375,604.0
15,230.84375,618.25
15,232.015625,629.5
15,233.375,631.75
15,234.765625,635.5
15,236.203125,641.5
15,237.59375,653.5
15,242.8125,691.75
15,244.390625,669.75
15,245.6875,663.25
15,247.0625,663.75
15,248.40625,666.25
15,249.78125,677.75
15,254.203125,1551.25
15,255.546875,1524.0
15,256.953125,1502.75
9,258.390625,1456.75
14,259.765625,1420.25
15,261.171875,1423.75
12,262.484375,1442.0
15,263.71875,1697.25
15,265.140625,1691.75
14,266.6875,1408.0
15,267.921875,1652.5
15,269.3125,1654.5
15,270.671875,1652.25
15,272.015625,1643.0
15,282.859375,216.5
10,277.890625,1041.0
13,284.203125,657.75
15,288.125,672.25
15,289.625,677.25
15,292.390625,1622.25
15,293.734375,1630.5
15,298.09375,1310.75
13,301.953125,671.75
15,303.390625,662.25
12,304.75,643.5
9,306.3125,630.0
15,308.921875,660.5
15,310.140625,686.25
15,312.890625,714.75
15,314.171875,686.0
15,315.734375,660.0
15,317.15625,637.0
12,319.953125,399.0
15,321.5625,388.75
15,322.859375,370.0
15,324.640625,367.25
10,325.96875,353.0
13,328.9375,333.0
15,331.609375,343.25
15,333.078125,351.75
12,334.15625,369.5
15,335.25,371.5
15,336.5,383.75
15,337.59375,396.5
15,339.21875,408.25
15,340.1875,427.5
15,341.921875,421.75
15,343.296875,415.25
15,344.375,410.0
15,346.203125,404.75
15,347.328125,399.75
15,349.046875,395.25
15,350.484375,390.5
15,351.8125,387.0
15,353.125,384.75
15,354.609375,380.25
15,357.1875,374.0
15,358.84375,372.75
7,1.28125,370.75
10,9.609375,275.25
15,13.78125,362.0
15,20.3125,151.5
15,20.890625,150.25
15,22.265625,150.0
15,23.640625,149.0
15,25.0,148.75
15,26.390625,148.5
15,27.75,147.75
15,29.125,146.75
15,30.5,147.5
15,32.828125,145.5
15,33.234375,142.0
15,38.28125,150.25
15,38.734375,148.5
15,40.109375,148.5
15,41.484375,148.75
15,42.65625,149.75
15,44.28125,150.25
15,46.359375,151.75
15,47.03125,151.75
15,48.40625,152.75
15,49.78125,154.0
15,51.15625,155.25
12,52.546875,156.25
13,53.90625,157.0
9,55.296875,158.5
8,56.671875,162.0
8,58.046875,159.5
9,59.40625,159.25
7,60.78125,162.75
15,137.234375,243.75
15,136.8125,244.5
15,139.609375,245.5
15,139.734375,247.0
15,141.921875,247.5
15,142.359375,249.0
15,143.34375,251.5
15,144.5625,257.25
15,145.859375,261.75
15,148.46875,258.75
10,147.953125,295.75
7,153.625,183.25
15,155.015625,183.25
15,156.390625,185.0
15,157.75,187.0
15,161.015625,154.0
15,162.4375,156.0
15,163.796875,157.75
15,171.28125,192.0
15,172.40625,194.0
15,174.265625,196.0
15,175.65625,201.0
15,176.234375,204.0
15,177.765625,207.25
15,179.765625,210.0
15,180.390625,215.25
15,187.53125,319.25
15,188.703125,324.0
15,190.046875,331.0
15,191.671875,341.25
15,192.796875,354.75
15,193.578125,366.0
15,194.9375,375.25
15,196.453125,382.25
15,197.421875,391.5
15,199.078125,401.75
15,200.1875,415.25
15,201.34375,432.0
15,202.46875,452.0
15,203.78125,461.75
15,205.421875,463.75
15,206.625,468.0
15,208.1875,475.75
15,209.203125,488.75
15,213.984375,651.5
15,215.546875,629.25
15,217.03125,613.5
15,218.296875,603.0
15,219.78125,596.75
15,221.109375,589.25
15,222.5,585.25
15,223.921875,583.5
15,225.359375,583.25
15,226.796875,585.75
15,228.140625,590.75
15,229.421875,603.75
15,230.671875,618.75
15,232.015625,628.75
15,233.28125,631.75
15,234.703125,635.0
15,236.0,641.75
15,237.359375,651.75
9,238.703125,674.0
15,242.65625,695.5
15,244.125,676.0
15,245.640625,670.0
15,246.90625,669.75
15,248.265625,674.5
15,249.5625,686.75
15,253.984375,1554.75
15,255.421875,1522.5
12,259.5625,1428.25
15,260.9375,1417.5
11,262.3125,1439.0
15,263.546875,1701.25
15,264.921875,1694.25
15,266.5,1420.5
15,267.703125,1612.75
15,269.09375,1661.75
15,270.453125,1649.25
15,271.8125,1638.25
15,273.1875,1641.5
15,282.65625,215.25
15,283.859375,665.25
15,285.375,642.5
15,289.25,675.25
15,290.78125,1626.0
15,292.1875,1617.25
15,293.484375,1632.75
15,296.390625,1450.0
15,297.8125,1323.5
13,301.8125,671.5
15,303.125,664.25
14,304.609375,643.5
15,308.765625,655.75
15,310.046875,681.25
15,311.265625,712.0
15,312.59375,719.75
15,314.03125,689.5
15,315.421875,663.25
15,317.0625,639.75
12,319.921875,396.25
15,321.03125,391.25
15,322.65625,370.75
15,324.3125,368.0
11,325.625,355.75
13,329.0625,330.25
15,331.265625,342.25
15,332.796875,350.75
15,335.078125,370.0
15,336.25,381.75
15,337.859375,393.75
15,338.953125,406.25
15,339.953125,426.0
15,343.140625,416.5
15,344.265625,411.0
15,345.796875,405.0
15,347.015625,401.0
15,348.625,396.0
15,350.171875,392.0
15,351.265625,387.75
15,352.90625,384.0
15,354.09375,380.75
15,355.90625,380.0
15,357.375,374.5
15,358.578125,372.5
15,359.890625,364.75
15,1.296875,375.25
15,5.78125,356.0
15,6.859375,363.25
9,9.265625,284.0
15,14.0,361.75
15,20.125,151.25
15,20.65625,150.5
15,22.03125,150.0
15,23.40625,149.25
15,24.78125,148.25
15,26.15625,148.5
15,27.53125,147.25
15,28.90625,147.25
15,30.28125,147.25
15,31.65625,146.0
15,33.015625,143.0
15,37.140625,150.25
15,38.515625,148.5
15,39.890625,148.25
15,41.265625,148.75
15,42.734375,149.75
15,44.109375,150.5
15,45.890625,151.5
15,46.859375,152.0
15,48.234375,153.0
15,49.625,154.0
15,51.0,155.25
13,52.375,156.5
11,53.75,156.5
11,55.125,158.75
10,56.25,162.0
9,57.890625,164.75
7,62.015625,168.25
15,135.046875,243.75
15,138.453125,244.25
15,139.421875,245.25
15,140.515625,246.5
15,140.859375,247.5
15,142.703125,248.75
15,143.359375,250.0
15,145.375,256.75
15,145.640625,261.25
15,147.28125,259.25
12,148.265625,296.0
15,154.9375,183.0
15,156.328125,184.75
15,157.6875,186.75
15,160.953125,154.0
15,162.328125,155.5
15,163.703125,157.75
15,171.4375,191.25
15,172.8125,193.75
15,174.1875,196.5
15,175.546875,201.25
15,176.59375,204.0
15,178.3125,207.5
15,179.6875,210.0
15,181.046875,215.25
15,187.625,319.25
15,189.171875,323.25
15,190.203125,331.25
15,191.46875,342.0
15,192.296875,355.5
15,193.671875,366.25
15,195.09375,375.75
15,196.234375,383.0
15,197.671875,392.0
15,198.84375,402.25
15,200.046875,416.5
15,201.359375,433.0
15,202.59375,453.75
15,204.0,462.0
15,205.25,464.25
15,206.4375,468.75
15,207.90625,476.5
15,209.25,490.25
15,213.890625,654.5
15,215.390625,630.25
15,216.8125,613.75
15,218.359375,603.5
15,219.71875,596.75
15,221.0,591.25
15,222.578125,584.5
15,223.78125,584.5
15,225.28125,582.5
15,226.5,585.0
15,227.875,592.5
15,229.28125,604.0
15,230.5,616.75
15,231.859375,627.25
15,233.296875,631.5
15,234.6875,635.25
15,235.890625,640.5
15,237.25,651.0
9,238.46875,674.25
15,242.578125,693.75
15,244.046875,681.5
15,245.484375,677.5
15,246.71875,681.25
15,248.140625,691.0
15,249.421875,716.0
15,253.890625,1562.0
15,255.3125,1528.25
15,256.71875,1490.5
15,258.015625,1522.5
11,259.515625,1430.0
15,260.828125,1418.25
11,262.234375,1438.75
15,263.421875,1703.75
15,264.828125,1694.0
14,266.375,1428.0
15,267.609375,1605.25
15,269.015625,1662.75
15,270.375,1652.25
15,271.703125,1639.75
15,273.09375,1642.75
15,282.5625,214.5
15,281.21875,319.0
15,285.171875,646.5
15,289.1875,674.25
15,290.671875,1638.75
15,292.078125,1620.25
15,293.40625,1631.75
15,296.25,1457.5
15,297.78125,1333.75
13,301.71875,670.5
15,303.125,665.75
13,304.5,643.5
15,308.5,654.0
15,309.890625,680.5
15,311.15625,709.75
15,312.5625,722.75
15,313.890625,691.5
15,315.359375,665.25
15,316.90625,641.5
15,321.046875,392.25
15,322.9375,373.0
15,324.234375,367.5
12,325.921875,357.75
14,328.90625,332.5
12,332.6875,249.25
15,332.875,350.25
15,334.984375,369.25
15,336.328125,380.75
15,337.34375,392.5
15,338.90625,404.75
15,339.90625,422.25
15,341.484375,423.0
15,342.75,418.0
15,344.078125,411.75
15,345.671875,405.25
15,347.25,401.25
15,348.53125,396.25
15,350.078125,392.25
15,351.234375,387.75
15,352.671875,384.25
15,354.0625,381.25
15,355.484375,379.5
15,357.265625,374.25
15,358.3125,372.75
15,0.21875,366.0
15,1.328125,374.5
15,5.375,359.5
15,6.734375,363.25
8,9.359375,283.75
15,13.90625,361.75
15,19.0,150.75
15,20.609375,150.25
15,21.984375,149.75
15,23.375,149.25
15,24.734375,148.25
15,26.125,148.5
15,27.484375,147.25
15,29.109375,147.5
15,30.234375,147.25
15,31.609375,146.25
15,32.984375,143.0
15,37.09375,150.5
15,38.484375,148.5
15,39.859375,148.25
15,41.234375,148.75
15,42.703125,149.75
15,44.078125,150.5
15,45.46875,151.25
15,46.84375,152.0
15,48.21875,152.75
15,49.859375,154.0
15,50.984375,155.0
12,52.359375,156.5
11,53.734375,156.75
12,55.125,159.0
15,135.671875,243.75
15,136.671875,244.5
15,138.625,245.5
15,140.53125,246.75
15,141.734375,247.5
15,142.40625,249.0
15,143.90625,251.0
15,144.625,257.0
15,146.546875,261.5
15,147.234375,260.5
10,148.03125,295.25
15,155.046875,183.0
15,156.421875,184.75
15,157.78125,187.0
15,161.046875,154.0
15,162.390625,156.0
15,163.75,158.0
15,171.484375,192.0
15,172.859375,194.0
15,173.53125,196.25
15,175.59375,201.5
15,176.96875,204.25
15,178.34375,208.0
15,179.71875,210.75
15,179.796875,215.25
15,187.484375,319.25
15,189.296875,324.5
15,190.34375,332.0
15,191.4375,343.5
15,192.5,357.75
15,193.96875,368.5
15,195.078125,377.75
15,196.578125,384.5
15,197.734375,394.0
15,199.0625,406.25
15,200.28125,420.75
15,201.328125,438.75
15,202.78125,456.0
15,203.921875,463.0
15,205.375,466.0
15,206.640625,472.0
15,208.1875,479.5
15,209.328125,496.5
13,210.640625,979.25
15,211.96875,975.25
15,214.0625,645.75
15,215.609375,626.5
15,217.0625,608.5
15,218.5,603.0
15,219.8125,595.75
15,221.140625,588.0
15,222.578125,585.5
15,224.03125,584.0
15,225.25,584.75
15,226.65625,588.5
15,228.0,596.0
15,229.359375,608.75
15,230.796875,623.25
15,232.03125,631.5
15,233.390625,633.5
15,234.765625,636.75
15,236.078125,643.5
15,237.5625,653.5
15,238.90625,1559.5
15,241.390625,706.0
15,242.75,689.75
15,244.25,687.5
15,245.59375,690.25
15,246.921875,699.5
15,248.28125,727.25
15,254.0625,1553.5
15,255.4375,1521.25
15,256.78125,1499.25
13,259.59375,1422.0
15,261.03125,1422.75
11,262.34375,1441.5
15,263.578125,1698.75
15,264.96875,1692.0
15,266.515625,1410.25
15,267.71875,1651.0
15,269.078125,1658.25
15,270.484375,1652.25
15,271.8125,1638.75
15,273.21875,1652.0
15,281.734375,216.0
9,277.765625,1028.0
15,283.9375,663.0
15,289.46875,675.25
15,290.90625,1621.25
15,292.28125,1622.25
15,293.625,1632.25
15,296.484375,1444.25
15,297.921875,1318.0
13,301.8125,672.0
15,303.1875,663.25
14,304.703125,644.75
15,308.71875,658.75
15,310.015625,684.0
15,312.71875,717.25
15,314.203125,687.25
15,315.609375,661.0
15,317.15625,637.5
12,319.796875,398.75
15,321.53125,389.5
15,322.90625,370.25
15,324.0625,368.5
10,326.015625,354.75
13,329.25,331.25
15,331.453125,342.5
15,332.484375,351.25
15,335.390625,370.75
15,336.40625,382.5
15,337.875,394.5
15,338.796875,407.25
15,340.0,426.75
15,343.015625,415.5
15,344.25,411.0
15,345.71875,404.75
15,347.421875,400.0
15,348.765625,395.5
15,350.296875,391.25
15,351.359375,387.75
15,353.015625,384.75
15,354.5,380.0
15,357.234375,374.25
15,358.640625,372.75
10,1.3125,375.0
9,9.46875,285.25
15,14.046875,361.5
14,19.671875,151.25
15,20.796875,150.75
15,22.171875,150.0
15,23.546875,149.0
15,24.90625,148.5
15,26.296875,148.5
15,27.671875,147.5
15,29.03125,147.0
15,30.40625,147.25
15,31.78125,145.5
15,33.5625,142.5
15,38.015625,150.25
15,38.65625,148.5
15,40.03125,148.5
15,42.390625,149.0
15,42.921875,149.5
15,44.3125,150.25
15,45.6875,151.5
15,47.0625,151.75
15,48.453125,152.75
15,49.828125,154.0
15,51.203125,155.25
12,52.59375,156.25
12,53.984375,157.25
9,55.34375,158.5
9,56.734375,162.0
7,58.109375,161.75
9,59.5,159.5
15,137.375,242.75
15,137.671875,244.5
15,139.015625,245.5
15,140.53125,247.0
15,142.53125,247.0
15,142.1875,248.75
15,143.640625,253.25
15,145.375,258.0
15,147.421875,262.0
15,155.34375,181.0
15,156.734375,182.5
15,158.09375,184.5
15,159.46875,186.5
15,161.359375,152.5
15,162.671875,153.75
15,164.046875,155.5
15,173.140625,196.0
15,173.71875,199.5
15,175.890625,202.75
15,177.25,205.75
15,177.5,209.25
15,179.140625,211.5
15,180.28125,216.5
15,187.859375,321.75
15,189.46875,327.0
15,190.4375,336.0
15,191.5,348.5
15,193.21875,362.25
15,194.140625,373.75
15,195.59375,381.5
15,196.71875,390.5
15,197.9375,400.25
15,199.25,413.0
15,200.671875,428.75
15,201.875,448.75
15,203.171875,461.0
15,204.296875,466.25
15,205.546875,469.5
15,206.90625,477.0
15,208.265625,487.75
15,212.890625,668.0
15,214.40625,635.25
15,215.875,620.75
15,217.203125,608.75
15,218.75,599.75
15,220.140625,593.5
15,221.53125,588.25
15,222.984375,585.5
15,224.171875,585.25
15,225.625,585.25
15,226.875,593.25
15,228.203125,603.5
15,229.796875,618.0
15,231.125,628.75
15,232.296875,633.5
15,233.75,636.25
15,235.125,641.5
15,236.46875,651.5
15,237.765625,666.0
15,240.453125,716.0
15,241.765625,692.25
15,243.1875,689.25
15,244.53125,691.5
15,245.9375,700.75
15,247.3125,722.0
15,252.953125,1633.25
15,254.40625,1541.75
15,255.828125,1515.0
7,258.625,1443.75
15,260.0,1416.25
14,261.40625,1422.75
13,262.71875,1457.0
15,263.9375,1701.25
15,265.359375,1684.5
8,266.890625,1391.5
15,268.0625,1664.5
15,269.453125,1658.0
15,270.828125,1645.25
15,272.1875,1634.5
15,282.40625,217.75
8,284.515625,198.25
15,288.546875,671.5
15,289.875,680.5
15,292.71875,1622.25
15,294.0625,1633.25
15,295.5,1552.5
15,296.953125,1406.5
15,298.390625,1290.0
15,302.3125,667.5
15,303.640625,659.5
12,307.84375,637.25
15,309.09375,664.75
15,310.453125,690.75
15,311.765625,718.75
15,313.046875,707.5
15,314.546875,679.5
15,316.0,655.0
15,317.40625,638.75
11,320.140625,394.0
15,321.890625,388.25
15,323.09375,368.25
9,324.875,369.25
9,326.046875,351.25
9,328.90625,334.5
15,332.03125,344.5
15,333.078125,353.75
15,334.21875,365.75
15,335.71875,373.75
15,337.0625,385.0
15,338.34375,398.0
15,339.53125,411.25
15,340.71875,427.25
15,342.046875,421.25
15,343.25,414.5
15,344.859375,408.5
15,346.203125,404.0
15,347.875,398.5
15,349.140625,394.75
15,350.453125,390.75
15,352.03125,387.0
15,353.328125,382.5
15,355.0625,379.75
13,358.859375,228.0
15,357.46875,374.5
15,358.796875,372.25
15,0.234375,382.25
15,4.609375,360.25
15,7.625,363.25
15,13.09375,361.5
15,14.359375,362.25
15,19.765625,150.5
15,21.140625,150.5
15,22.515625,149.25
15,23.890625,148.5
15,25.265625,149.0
15,26.640625,148.0
15,28.015625,147.5
15,29.390625,147.5
15,30.765625,147.0
15,33.421875,144.75
15,33.5,141.25
15,37.625,149.5
15,39.0,148.25
15,40.390625,148.5
15,41.75,149.75
15,43.25,149.0
15,44.625,150.5
15,46.0,151.5
15,47.375,152.0
15,48.765625,152.75
15,50.140625,153.75
13,51.515625,156.0
14,52.90625,156.25
12,54.28125,157.25
9,55.65625,159.0
10,59.796875,162.0
9,104.671875,131.5
15,134.90625,248.75
15,137.15625,243.25
15,137.125,245.0
15,138.859375,246.0
15,140.28125,246.75
15,143.28125,247.5
15,143.765625,251.0
15,144.375,253.75
15,146.5,258.75
15,146.75,261.25
15,148.546875,241.0
13,157.046875,178.75
15,158.421875,178.0
15,159.8125,180.0
15,161.1875,183.25
15,162.5,186.25
15,165.765625,153.25
15,167.140625,154.75
15,173.5,210.5
15,174.875,209.25
15,176.25,206.0
15,176.546875,208.0
15,178.078125,209.0
15,180.359375,212.5
15,180.421875,215.5
15,181.9375,219.0
15,184.484375,223.5
15,188.328125,326.0
15,189.328125,332.0
15,191.046875,339.25
15,191.8125,353.25
15,193.3125,365.5
15,194.5,376.5
15,195.921875,384.0
15,197.265625,393.25
15,198.203125,404.25
15,199.71875,418.25
15,200.78125,434.5
15,201.921875,456.5
15,203.328125,466.75
15,204.875,470.0
15,205.8125,475.0
15,207.375,483.5
15,208.5,501.25
15,209.875,971.5
12,211.28125,975.75
15,213.359375,653.5
15,214.875,630.75
15,216.09375,617.25
15,217.6875,608.0
15,218.90625,599.0
15,220.515625,592.75
15,221.859375,588.25
15,223.203125,585.5
15,224.625,587.0
15,225.921875,590.75
15,227.3125,598.5
15,228.765625,611.25
15,230.046875,624.75
15,231.453125,632.5
15,232.6875,637.0
15,234.140625,640.25
15,235.53125,647.25
15,236.703125,657.5
12,239.234375,734.0
15,240.828125,699.75
15,242.15625,691.0
15,243.640625,689.75
15,244.984375,694.5
15,246.15625,709.0
10,249.359375,1440.25
15,253.296875,1597.5
15,254.6875,1538.5
15,256.078125,1511.5
15,257.5,1514.75
9,258.90625,1438.75
15,260.265625,1398.75
14,261.671875,1423.75
15,262.859375,1701.75
15,264.25,1696.0
15,265.640625,1684.25
15,268.390625,1662.0
15,269.78125,1654.0
15,271.09375,1642.5
15,272.46875,1634.5
